forecast_row_id,forecast_version,month_start,account_id,department_id,region_id,business_line,period_type,amount_usd,forecast_driver
F000493,2026_Q2_Forecast,2026-01-01,A6300,D08,R03,Corporate,Actualized,72849.78,Closed actual
F000494,2026_Q2_Forecast,2026-02-01,A6300,D08,R03,Corporate,Actualized,84225.8,Closed actual
F000495,2026_Q2_Forecast,2026-03-01,A6300,D08,R03,Corporate,Actualized,84225.8,Closed actual
F000496,2026_Q2_Forecast,2026-04-01,A6300,D08,R03,Corporate,Actualized,84225.8,Closed actual
F000497,2026_Q2_Forecast,2026-05-01,A6300,D08,R03,Corporate,Actualized,84225.8,Closed actual
F000498,2026_Q2_Forecast,2026-06-01,A6300,D08,R03,Corporate,Actualized,84225.8,Closed actual
F000499,2026_Q2_Forecast,2026-07-01,A6300,D08,R03,Corporate,Forecast,76263.52,Q2 reforecast adjustment
F000500,2026_Q2_Forecast,2026-08-01,A6300,D08,R03,Corporate,Forecast,76263.52,Q2 reforecast adjustment
F000501,2026_Q2_Forecast,2026-09-01,A6300,D08,R03,Corporate,Forecast,76263.52,Q2 reforecast adjustment
F000502,2026_Q2_Forecast,2026-10-01,A6300,D08,R03,Corporate,Forecast,76263.52,Q2 reforecast adjustment
F000503,2026_Q2_Forecast,2026-11-01,A6300,D08,R03,Corporate,Forecast,76263.52,Q2 reforecast adjustment
F000504,2026_Q2_Forecast,2026-12-01,A6300,D08,R03,Corporate,Forecast,76263.52,Q2 reforecast adjustment
F000505,2026_Q2_Forecast,2026-01-01,A5010,D02,R04,Subscription,Actualized,29269.94,Closed actual
F000506,2026_Q2_Forecast,2026-02-01,A5010,D02,R04,Subscription,Actualized,29269.94,Closed actual
F000507,2026_Q2_Forecast,2026-03-01,A5010,D02,R04,Subscription,Actualized,29269.94,Closed actual
F000508,2026_Q2_Forecast,2026-04-01,A5010,D02,R04,Subscription,Actualized,29269.94,Closed actual
F000509,2026_Q2_Forecast,2026-05-01,A5010,D02,R04,Subscription,Actualized,29269.94,Closed actual
F000510,2026_Q2_Forecast,2026-06-01,A5010,D02,R04,Subscription,Actualized,29269.94,Closed actual
F000511,2026_Q2_Forecast,2026-07-01,A5010,D02,R04,Subscription,Forecast,30624.58,Q2 reforecast adjustment
F000512,2026_Q2_Forecast,2026-08-01,A5010,D02,R04,Subscription,Forecast,30624.58,Q2 reforecast adjustment
F000513,2026_Q2_Forecast,2026-09-01,A5010,D02,R04,Subscription,Forecast,30624.58,Q2 reforecast adjustment
F000514,2026_Q2_Forecast,2026-10-01,A5010,D02,R04,Subscription,Forecast,30624.58,Q2 reforecast adjustment
F000515,2026_Q2_Forecast,2026-11-01,A5010,D02,R04,Subscription,Forecast,30624.58,Q2 reforecast adjustment
F000516,2026_Q2_Forecast,2026-12-01,A5010,D02,R04,Subscription,Forecast,30624.58,Q2 reforecast adjustment
F000517,2026_Q2_Forecast,2026-01-01,A6120,D05,R03,Corporate,Actualized,59239.93,Closed actual
F000518,2026_Q2_Forecast,2026-02-01,A6120,D05,R03,Corporate,Actualized,59239.93,Closed actual
F000519,2026_Q2_Forecast,2026-03-01,A6120,D05,R03,Corporate,Actualized,59239.93,Closed actual
F000520,2026_Q2_Forecast,2026-04-01,A6120,D05,R03,Corporate,Actualized,59239.93,Closed actual
F000521,2026_Q2_Forecast,2026-05-01,A6120,D05,R03,Corporate,Actualized,59239.93,Closed actual
F000522,2026_Q2_Forecast,2026-06-01,A6120,D05,R03,Corporate,Actualized,59239.93,Closed actual
F000523,2026_Q2_Forecast,2026-07-01,A6120,D05,R03,Corporate,Forecast,30762.39,Q2 reforecast adjustment
F000524,2026_Q2_Forecast,2026-08-01,A6120,D05,R03,Corporate,Forecast,30762.39,Q2 reforecast adjustment
F000525,2026_Q2_Forecast,2026-09-01,A6120,D05,R03,Corporate,Forecast,30762.39,Q2 reforecast adjustment
F000526,2026_Q2_Forecast,2026-10-01,A6120,D05,R03,Corporate,Forecast,48132.96,Q2 reforecast adjustment
F000527,2026_Q2_Forecast,2026-11-01,A6120,D05,R03,Corporate,Forecast,48132.96,Q2 reforecast adjustment
F000528,2026_Q2_Forecast,2026-12-01,A6120,D05,R03,Corporate,Forecast,48132.96,Q2 reforecast adjustment
F000529,2026_Q2_Forecast,2026-01-01,A5020,D03,R04,Services,Actualized,62534.35,Closed actual
F000530,2026_Q2_Forecast,2026-02-01,A5020,D03,R04,Services,Actualized,62534.35,Closed actual
F000531,2026_Q2_Forecast,2026-03-01,A5020,D03,R04,Services,Actualized,62534.35,Closed actual
F000532,2026_Q2_Forecast,2026-04-01,A5020,D03,R04,Services,Actualized,62534.35,Closed actual
F000533,2026_Q2_Forecast,2026-05-01,A5020,D03,R04,Services,Actualized,62534.35,Closed actual
F000534,2026_Q2_Forecast,2026-06-01,A5020,D03,R04,Services,Actualized,62534.35,Closed actual
F000535,2026_Q2_Forecast,2026-07-01,A5020,D03,R04,Services,Forecast,52255.73,Q2 reforecast adjustment
F000536,2026_Q2_Forecast,2026-08-01,A5020,D03,R04,Services,Forecast,52255.73,Q2 reforecast adjustment
F000537,2026_Q2_Forecast,2026-09-01,A5020,D03,R04,Services,Forecast,52255.73,Q2 reforecast adjustment
F000538,2026_Q2_Forecast,2026-10-01,A5020,D03,R04,Services,Forecast,52255.73,Q2 reforecast adjustment
F000539,2026_Q2_Forecast,2026-11-01,A5020,D03,R04,Services,Forecast,52255.73,Q2 reforecast adjustment
F000540,2026_Q2_Forecast,2026-12-01,A5020,D03,R04,Services,Forecast,52255.73,Q2 reforecast adjustment
F000541,2026_Q2_Forecast,2026-01-01,A6100,D04,R01,Corporate,Actualized,435085.83,Closed actual
F000542,2026_Q2_Forecast,2026-02-01,A6100,D04,R01,Corporate,Actualized,435085.83,Closed actual
F000543,2026_Q2_Forecast,2026-03-01,A6100,D04,R01,Corporate,Actualized,435085.83,Closed actual
F000544,2026_Q2_Forecast,2026-04-01,A6100,D04,R01,Corporate,Actualized,435085.83,Closed actual
F000545,2026_Q2_Forecast,2026-05-01,A6100,D04,R01,Corporate,Actualized,435085.83,Closed actual
F000546,2026_Q2_Forecast,2026-06-01,A6100,D04,R01,Corporate,Actualized,448696.71,Closed actual
F000547,2026_Q2_Forecast,2026-07-01,A6100,D04,R01,Corporate,Forecast,456020.4,Q2 reforecast adjustment
F000548,2026_Q2_Forecast,2026-08-01,A6100,D04,R01,Corporate,Forecast,456020.4,Q2 reforecast adjustment
F000549,2026_Q2_Forecast,2026-09-01,A6100,D04,R01,Corporate,Forecast,456020.4,Q2 reforecast adjustment
F000550,2026_Q2_Forecast,2026-10-01,A6100,D04,R01,Corporate,Forecast,456020.4,Q2 reforecast adjustment
F000551,2026_Q2_Forecast,2026-11-01,A6100,D04,R01,Corporate,Forecast,456020.4,Q2 reforecast adjustment
F000552,2026_Q2_Forecast,2026-12-01,A6100,D04,R01,Corporate,Forecast,456020.4,Q2 reforecast adjustment
F000553,2026_Q2_Forecast,2026-01-01,A5010,D01,R02,Subscription,Actualized,221042.11,Closed actual
F000554,2026_Q2_Forecast,2026-02-01,A5010,D01,R02,Subscription,Actualized,221042.11,Closed actual
F000555,2026_Q2_Forecast,2026-03-01,A5010,D01,R02,Subscription,Actualized,221042.11,Closed actual
F000556,2026_Q2_Forecast,2026-04-01,A5010,D01,R02,Subscription,Actualized,221042.11,Closed actual
F000557,2026_Q2_Forecast,2026-05-01,A5010,D01,R02,Subscription,Actualized,221042.11,Closed actual
F000558,2026_Q2_Forecast,2026-06-01,A5010,D01,R02,Subscription,Actualized,221042.11,Closed actual
F000559,2026_Q2_Forecast,2026-07-01,A5010,D01,R02,Subscription,Forecast,218852.39,Q2 reforecast adjustment
F000560,2026_Q2_Forecast,2026-08-01,A5010,D01,R02,Subscription,Forecast,218852.39,Q2 reforecast adjustment
F000561,2026_Q2_Forecast,2026-09-01,A5010,D01,R02,Subscription,Forecast,218852.39,Q2 reforecast adjustment
F000562,2026_Q2_Forecast,2026-10-01,A5010,D01,R02,Subscription,Forecast,218852.39,Q2 reforecast adjustment
F000563,2026_Q2_Forecast,2026-11-01,A5010,D01,R02,Subscription,Forecast,231271.95,Q2 reforecast adjustment
F000564,2026_Q2_Forecast,2026-12-01,A5010,D01,R02,Subscription,Forecast,231271.95,Q2 reforecast adjustment
F000565,2026_Q2_Forecast,2026-01-01,A6300,D07,R02,Corporate,Actualized,88503.01,Closed actual
F000566,2026_Q2_Forecast,2026-02-01,A6300,D07,R02,Corporate,Actualized,79584.82,Closed actual
F000567,2026_Q2_Forecast,2026-03-01,A6300,D07,R02,Corporate,Actualized,79584.82,Closed actual
F000568,2026_Q2_Forecast,2026-04-01,A6300,D07,R02,Corporate,Actualized,79584.82,Closed actual
F000569,2026_Q2_Forecast,2026-05-01,A6300,D07,R02,Corporate,Actualized,79584.82,Closed actual
F000570,2026_Q2_Forecast,2026-06-01,A6300,D07,R02,Corporate,Actualized,79584.82,Closed actual
F000571,2026_Q2_Forecast,2026-07-01,A6300,D07,R02,Corporate,Forecast,92650.26,Q2 reforecast adjustment
F000572,2026_Q2_Forecast,2026-08-01,A6300,D07,R02,Corporate,Forecast,92650.26,Q2 reforecast adjustment
F000573,2026_Q2_Forecast,2026-09-01,A6300,D07,R02,Corporate,Forecast,92650.26,Q2 reforecast adjustment
F000574,2026_Q2_Forecast,2026-10-01,A6300,D07,R02,Corporate,Forecast,92650.26,Q2 reforecast adjustment
F000575,2026_Q2_Forecast,2026-11-01,A6300,D07,R02,Corporate,Forecast,92650.26,Q2 reforecast adjustment
F000576,2026_Q2_Forecast,2026-12-01,A6300,D07,R02,Corporate,Forecast,92650.26,Q2 reforecast adjustment
F000577,2026_Q2_Forecast,2026-01-01,A6200,D06,R04,Corporate,Actualized,202150.28,Closed actual
F000578,2026_Q2_Forecast,2026-02-01,A6200,D06,R04,Corporate,Actualized,202150.28,Closed actual
F000579,2026_Q2_Forecast,2026-03-01,A6200,D06,R04,Corporate,Actualized,202150.28,Closed actual
F000580,2026_Q2_Forecast,2026-04-01,A6200,D06,R04,Corporate,Actualized,202150.28,Closed actual
F000581,2026_Q2_Forecast,2026-05-01,A6200,D06,R04,Corporate,Actualized,202150.28,Closed actual
F000582,2026_Q2_Forecast,2026-06-01,A6200,D06,R04,Corporate,Actualized,202150.28,Closed actual
F000583,2026_Q2_Forecast,2026-07-01,A6200,D06,R04,Corporate,Forecast,181846.78,Q2 reforecast adjustment
F000584,2026_Q2_Forecast,2026-08-01,A6200,D06,R04,Corporate,Forecast,181846.78,Q2 reforecast adjustment
F000585,2026_Q2_Forecast,2026-09-01,A6200,D06,R04,Corporate,Forecast,198271.64,Q2 reforecast adjustment
F000586,2026_Q2_Forecast,2026-10-01,A6200,D06,R04,Corporate,Forecast,198271.64,Q2 reforecast adjustment
F000587,2026_Q2_Forecast,2026-11-01,A6200,D06,R04,Corporate,Forecast,212638.67,Q2 reforecast adjustment
F000588,2026_Q2_Forecast,2026-12-01,A6200,D06,R04,Corporate,Forecast,212638.67,Q2 reforecast adjustment
F000589,2026_Q2_Forecast,2026-01-01,A5010,D01,R03,Subscription,Actualized,18589.4,Closed actual
F000590,2026_Q2_Forecast,2026-02-01,A5010,D01,R03,Subscription,Actualized,18589.4,Closed actual
F000591,2026_Q2_Forecast,2026-03-01,A5010,D01,R03,Subscription,Actualized,18589.4,Closed actual
F000592,2026_Q2_Forecast,2026-04-01,A5010,D01,R03,Subscription,Actualized,18589.4,Closed actual
F000593,2026_Q2_Forecast,2026-05-01,A5010,D01,R03,Subscription,Actualized,18589.4,Closed actual
F000594,2026_Q2_Forecast,2026-06-01,A5010,D01,R03,Subscription,Actualized,18589.4,Closed actual
F000595,2026_Q2_Forecast,2026-07-01,A5010,D01,R03,Subscription,Forecast,19449.72,Q2 reforecast adjustment
F000596,2026_Q2_Forecast,2026-08-01,A5010,D01,R03,Subscription,Forecast,19449.72,Q2 reforecast adjustment
F000597,2026_Q2_Forecast,2026-09-01,A5010,D01,R03,Subscription,Forecast,19449.72,Q2 reforecast adjustment
F000598,2026_Q2_Forecast,2026-10-01,A5010,D01,R03,Subscription,Forecast,19449.72,Q2 reforecast adjustment
F000599,2026_Q2_Forecast,2026-11-01,A5010,D01,R03,Subscription,Forecast,19449.72,Q2 reforecast adjustment
F000600,2026_Q2_Forecast,2026-12-01,A5010,D01,R03,Subscription,Forecast,19449.72,Q2 reforecast adjustment
F000601,2026_Q2_Forecast,2026-01-01,A6100,D04,R04,Corporate,Actualized,81277.51,Closed actual
F000602,2026_Q2_Forecast,2026-02-01,A6100,D04,R04,Corporate,Actualized,66147.07,Closed actual
F000603,2026_Q2_Forecast,2026-03-01,A6100,D04,R04,Corporate,Actualized,66147.07,Closed actual
F000604,2026_Q2_Forecast,2026-04-01,A6100,D04,R04,Corporate,Actualized,74237.36,Closed actual
F000605,2026_Q2_Forecast,2026-05-01,A6100,D04,R04,Corporate,Actualized,74237.36,Closed actual
F000606,2026_Q2_Forecast,2026-06-01,A6100,D04,R04,Corporate,Actualized,74237.36,Closed actual
F000607,2026_Q2_Forecast,2026-07-01,A6100,D04,R04,Corporate,Forecast,85188.28,Q2 reforecast adjustment
F000608,2026_Q2_Forecast,2026-08-01,A6100,D04,R04,Corporate,Forecast,85188.28,Q2 reforecast adjustment
F000609,2026_Q2_Forecast,2026-09-01,A6100,D04,R04,Corporate,Forecast,85188.28,Q2 reforecast adjustment
F000610,2026_Q2_Forecast,2026-10-01,A6100,D04,R04,Corporate,Forecast,85188.28,Q2 reforecast adjustment
F000611,2026_Q2_Forecast,2026-11-01,A6100,D04,R04,Corporate,Forecast,85188.28,Q2 reforecast adjustment
F000612,2026_Q2_Forecast,2026-12-01,A6100,D04,R04,Corporate,Forecast,85188.28,Q2 reforecast adjustment
F000613,2026_Q2_Forecast,2026-01-01,A6300,D11,R02,Corporate,Actualized,56813.45,Closed actual
F000614,2026_Q2_Forecast,2026-02-01,A6300,D11,R02,Corporate,Actualized,56813.45,Closed actual
F000615,2026_Q2_Forecast,2026-03-01,A6300,D11,R02,Corporate,Actualized,56813.45,Closed actual
F000616,2026_Q2_Forecast,2026-04-01,A6300,D11,R02,Corporate,Actualized,56813.45,Closed actual
F000617,2026_Q2_Forecast,2026-05-01,A6300,D11,R02,Corporate,Actualized,56813.45,Closed actual
F000618,2026_Q2_Forecast,2026-06-01,A6300,D11,R02,Corporate,Actualized,56813.45,Closed actual
F000619,2026_Q2_Forecast,2026-07-01,A6300,D11,R02,Corporate,Forecast,59475.71,Q2 reforecast adjustment
F000620,2026_Q2_Forecast,2026-08-01,A6300,D11,R02,Corporate,Forecast,59475.71,Q2 reforecast adjustment
F000621,2026_Q2_Forecast,2026-09-01,A6300,D11,R02,Corporate,Forecast,59475.71,Q2 reforecast adjustment
F000622,2026_Q2_Forecast,2026-10-01,A6300,D11,R02,Corporate,Forecast,59475.71,Q2 reforecast adjustment
F000623,2026_Q2_Forecast,2026-11-01,A6300,D11,R02,Corporate,Forecast,59475.71,Q2 reforecast adjustment
F000624,2026_Q2_Forecast,2026-12-01,A6300,D11,R02,Corporate,Forecast,59475.71,Q2 reforecast adjustment
F000625,2026_Q2_Forecast,2026-01-01,A6300,D09,R03,Corporate,Actualized,116963.53,Closed actual
F000626,2026_Q2_Forecast,2026-02-01,A6300,D09,R03,Corporate,Actualized,116963.53,Closed actual
F000627,2026_Q2_Forecast,2026-03-01,A6300,D09,R03,Corporate,Actualized,116963.53,Closed actual
F000628,2026_Q2_Forecast,2026-04-01,A6300,D09,R03,Corporate,Actualized,116963.53,Closed actual
F000629,2026_Q2_Forecast,2026-05-01,A6300,D09,R03,Corporate,Actualized,116963.53,Closed actual
F000630,2026_Q2_Forecast,2026-06-01,A6300,D09,R03,Corporate,Actualized,116963.53,Closed actual
F000631,2026_Q2_Forecast,2026-07-01,A6300,D09,R03,Corporate,Forecast,96462.02,Q2 reforecast adjustment
F000632,2026_Q2_Forecast,2026-08-01,A6300,D09,R03,Corporate,Forecast,96462.02,Q2 reforecast adjustment
F000633,2026_Q2_Forecast,2026-09-01,A6300,D09,R03,Corporate,Forecast,122444.44,Q2 reforecast adjustment
F000634,2026_Q2_Forecast,2026-10-01,A6300,D09,R03,Corporate,Forecast,122444.44,Q2 reforecast adjustment
F000635,2026_Q2_Forecast,2026-11-01,A6300,D09,R03,Corporate,Forecast,122444.44,Q2 reforecast adjustment
F000636,2026_Q2_Forecast,2026-12-01,A6300,D09,R03,Corporate,Forecast,122444.44,Q2 reforecast adjustment
F000637,2026_Q2_Forecast,2026-01-01,A6120,D05,R01,Corporate,Actualized,50179.86,Closed actual
F000638,2026_Q2_Forecast,2026-02-01,A6120,D05,R01,Corporate,Actualized,50179.86,Closed actual
F000639,2026_Q2_Forecast,2026-03-01,A6120,D05,R01,Corporate,Actualized,50179.86,Closed actual
F000640,2026_Q2_Forecast,2026-04-01,A6120,D05,R01,Corporate,Actualized,50179.86,Closed actual
F000641,2026_Q2_Forecast,2026-05-01,A6120,D05,R01,Corporate,Actualized,50179.86,Closed actual
F000642,2026_Q2_Forecast,2026-06-01,A6120,D05,R01,Corporate,Actualized,50179.86,Closed actual
F000643,2026_Q2_Forecast,2026-07-01,A6120,D05,R01,Corporate,Forecast,72039.64,Q2 reforecast adjustment
F000644,2026_Q2_Forecast,2026-08-01,A6120,D05,R01,Corporate,Forecast,72039.64,Q2 reforecast adjustment
F000645,2026_Q2_Forecast,2026-09-01,A6120,D05,R01,Corporate,Forecast,52201.61,Q2 reforecast adjustment
F000646,2026_Q2_Forecast,2026-10-01,A6120,D05,R01,Corporate,Forecast,52201.61,Q2 reforecast adjustment
F000647,2026_Q2_Forecast,2026-11-01,A6120,D05,R01,Corporate,Forecast,52201.61,Q2 reforecast adjustment
F000648,2026_Q2_Forecast,2026-12-01,A6120,D05,R01,Corporate,Forecast,52201.61,Q2 reforecast adjustment
F000649,2026_Q2_Forecast,2026-01-01,A6300,D07,R03,Corporate,Actualized,88423.86,Closed actual
F000650,2026_Q2_Forecast,2026-02-01,A6300,D07,R03,Corporate,Actualized,88423.86,Closed actual
F000651,2026_Q2_Forecast,2026-03-01,A6300,D07,R03,Corporate,Actualized,88423.86,Closed actual
F000652,2026_Q2_Forecast,2026-04-01,A6300,D07,R03,Corporate,Actualized,88423.86,Closed actual
F000653,2026_Q2_Forecast,2026-05-01,A6300,D07,R03,Corporate,Actualized,101565.88,Closed actual
F000654,2026_Q2_Forecast,2026-06-01,A6300,D07,R03,Corporate,Actualized,101565.88,Closed actual
F000655,2026_Q2_Forecast,2026-07-01,A6300,D07,R03,Corporate,Forecast,92567.4,Q2 reforecast adjustment
F000656,2026_Q2_Forecast,2026-08-01,A6300,D07,R03,Corporate,Forecast,92567.4,Q2 reforecast adjustment
F000657,2026_Q2_Forecast,2026-09-01,A6300,D07,R03,Corporate,Forecast,92567.4,Q2 reforecast adjustment
F000658,2026_Q2_Forecast,2026-10-01,A6300,D07,R03,Corporate,Forecast,92567.4,Q2 reforecast adjustment
F000659,2026_Q2_Forecast,2026-11-01,A6300,D07,R03,Corporate,Forecast,92567.4,Q2 reforecast adjustment
F000660,2026_Q2_Forecast,2026-12-01,A6300,D07,R03,Corporate,Forecast,92567.4,Q2 reforecast adjustment
F000661,2026_Q2_Forecast,2026-01-01,A6120,D05,R02,Corporate,Actualized,114558.55,Closed actual
F000662,2026_Q2_Forecast,2026-02-01,A6120,D05,R02,Corporate,Actualized,104155.24,Closed actual
F000663,2026_Q2_Forecast,2026-03-01,A6120,D05,R02,Corporate,Actualized,104155.24,Closed actual
F000664,2026_Q2_Forecast,2026-04-01,A6120,D05,R02,Corporate,Actualized,104155.24,Closed actual
F000665,2026_Q2_Forecast,2026-05-01,A6120,D05,R02,Corporate,Actualized,104155.24,Closed actual
F000666,2026_Q2_Forecast,2026-06-01,A6120,D05,R02,Corporate,Actualized,104155.24,Closed actual
F000667,2026_Q2_Forecast,2026-07-01,A6120,D05,R02,Corporate,Forecast,99616.86,Q2 reforecast adjustment
F000668,2026_Q2_Forecast,2026-08-01,A6120,D05,R02,Corporate,Forecast,99616.86,Q2 reforecast adjustment
F000669,2026_Q2_Forecast,2026-09-01,A6120,D05,R02,Corporate,Forecast,99616.86,Q2 reforecast adjustment
F000670,2026_Q2_Forecast,2026-10-01,A6120,D05,R02,Corporate,Forecast,99616.86,Q2 reforecast adjustment
F000671,2026_Q2_Forecast,2026-11-01,A6120,D05,R02,Corporate,Forecast,107923.38,Q2 reforecast adjustment
F000672,2026_Q2_Forecast,2026-12-01,A6120,D05,R02,Corporate,Forecast,107923.38,Q2 reforecast adjustment
F000673,2026_Q2_Forecast,2026-01-01,A6300,D08,R01,Corporate,Actualized,19420.47,Closed actual
F000674,2026_Q2_Forecast,2026-02-01,A6300,D08,R01,Corporate,Actualized,19420.47,Closed actual
F000675,2026_Q2_Forecast,2026-03-01,A6300,D08,R01,Corporate,Actualized,19420.47,Closed actual
F000676,2026_Q2_Forecast,2026-04-01,A6300,D08,R01,Corporate,Actualized,19420.47,Closed actual
F000677,2026_Q2_Forecast,2026-05-01,A6300,D08,R01,Corporate,Actualized,19420.47,Closed actual
F000678,2026_Q2_Forecast,2026-06-01,A6300,D08,R01,Corporate,Actualized,19420.47,Closed actual
F000679,2026_Q2_Forecast,2026-07-01,A6300,D08,R01,Corporate,Forecast,20330.51,Q2 reforecast adjustment
F000680,2026_Q2_Forecast,2026-08-01,A6300,D08,R01,Corporate,Forecast,20330.51,Q2 reforecast adjustment
F000681,2026_Q2_Forecast,2026-09-01,A6300,D08,R01,Corporate,Forecast,20330.51,Q2 reforecast adjustment
F000682,2026_Q2_Forecast,2026-10-01,A6300,D08,R01,Corporate,Forecast,20330.51,Q2 reforecast adjustment
F000683,2026_Q2_Forecast,2026-11-01,A6300,D08,R01,Corporate,Forecast,20330.51,Q2 reforecast adjustment
F000684,2026_Q2_Forecast,2026-12-01,A6300,D08,R01,Corporate,Forecast,20330.51,Q2 reforecast adjustment
F000685,2026_Q2_Forecast,2026-01-01,A6300,D10,R04,Corporate,Actualized,39843.08,Closed actual
F000686,2026_Q2_Forecast,2026-02-01,A6300,D10,R04,Corporate,Actualized,39843.08,Closed actual
F000687,2026_Q2_Forecast,2026-03-01,A6300,D10,R04,Corporate,Actualized,39843.08,Closed actual
F000688,2026_Q2_Forecast,2026-04-01,A6300,D10,R04,Corporate,Actualized,39843.08,Closed actual
F000689,2026_Q2_Forecast,2026-05-01,A6300,D10,R04,Corporate,Actualized,39843.08,Closed actual
F000690,2026_Q2_Forecast,2026-06-01,A6300,D10,R04,Corporate,Actualized,51979.36,Closed actual
F000691,2026_Q2_Forecast,2026-07-01,A6300,D10,R04,Corporate,Forecast,41710.13,Q2 reforecast adjustment
F000692,2026_Q2_Forecast,2026-08-01,A6300,D10,R04,Corporate,Forecast,41710.13,Q2 reforecast adjustment
F000693,2026_Q2_Forecast,2026-09-01,A6300,D10,R04,Corporate,Forecast,41710.13,Q2 reforecast adjustment
F000694,2026_Q2_Forecast,2026-10-01,A6300,D10,R04,Corporate,Forecast,41710.13,Q2 reforecast adjustment
F000695,2026_Q2_Forecast,2026-11-01,A6300,D10,R04,Corporate,Forecast,41710.13,Q2 reforecast adjustment
F000696,2026_Q2_Forecast,2026-12-01,A6300,D10,R04,Corporate,Forecast,41710.13,Q2 reforecast adjustment
F000697,2026_Q2_Forecast,2026-01-01,A6300,D10,R01,Corporate,Actualized,18349.04,Closed actual
F000698,2026_Q2_Forecast,2026-02-01,A6300,D10,R01,Corporate,Actualized,18349.04,Closed actual
F000699,2026_Q2_Forecast,2026-03-01,A6300,D10,R01,Corporate,Actualized,18349.04,Closed actual
F000700,2026_Q2_Forecast,2026-04-01,A6300,D10,R01,Corporate,Actualized,18349.04,Closed actual
F000701,2026_Q2_Forecast,2026-05-01,A6300,D10,R01,Corporate,Actualized,18349.04,Closed actual
F000702,2026_Q2_Forecast,2026-06-01,A6300,D10,R01,Corporate,Actualized,18349.04,Closed actual
F000703,2026_Q2_Forecast,2026-07-01,A6300,D10,R01,Corporate,Forecast,19208.87,Q2 reforecast adjustment
F000704,2026_Q2_Forecast,2026-08-01,A6300,D10,R01,Corporate,Forecast,19208.87,Q2 reforecast adjustment
F000705,2026_Q2_Forecast,2026-09-01,A6300,D10,R01,Corporate,Forecast,19208.87,Q2 reforecast adjustment
F000706,2026_Q2_Forecast,2026-10-01,A6300,D10,R01,Corporate,Forecast,19208.87,Q2 reforecast adjustment
F000707,2026_Q2_Forecast,2026-11-01,A6300,D10,R01,Corporate,Forecast,19208.87,Q2 reforecast adjustment
F000708,2026_Q2_Forecast,2026-12-01,A6300,D10,R01,Corporate,Forecast,19208.87,Q2 reforecast adjustment
F000709,2026_Q2_Forecast,2026-01-01,A6300,D07,R01,Corporate,Actualized,12346.49,Closed actual
F000710,2026_Q2_Forecast,2026-02-01,A6300,D07,R01,Corporate,Actualized,12346.49,Closed actual
F000711,2026_Q2_Forecast,2026-03-01,A6300,D07,R01,Corporate,Actualized,12346.49,Closed actual
F000712,2026_Q2_Forecast,2026-04-01,A6300,D07,R01,Corporate,Actualized,12346.49,Closed actual
F000713,2026_Q2_Forecast,2026-05-01,A6300,D07,R01,Corporate,Actualized,12346.49,Closed actual
F000714,2026_Q2_Forecast,2026-06-01,A6300,D07,R01,Corporate,Actualized,12346.49,Closed actual
F000715,2026_Q2_Forecast,2026-07-01,A6300,D07,R01,Corporate,Forecast,12925.04,Q2 reforecast adjustment
F000716,2026_Q2_Forecast,2026-08-01,A6300,D07,R01,Corporate,Forecast,12925.04,Q2 reforecast adjustment
F000717,2026_Q2_Forecast,2026-09-01,A6300,D07,R01,Corporate,Forecast,12925.04,Q2 reforecast adjustment
F000718,2026_Q2_Forecast,2026-10-01,A6300,D07,R01,Corporate,Forecast,12925.04,Q2 reforecast adjustment
F000719,2026_Q2_Forecast,2026-11-01,A6300,D07,R01,Corporate,Forecast,12925.04,Q2 reforecast adjustment
F000720,2026_Q2_Forecast,2026-12-01,A6300,D07,R01,Corporate,Forecast,12925.04,Q2 reforecast adjustment
F000721,2026_Q2_Forecast,2026-01-01,A6300,D09,R04,Corporate,Actualized,10773.26,Closed actual
F000722,2026_Q2_Forecast,2026-02-01,A6300,D09,R04,Corporate,Actualized,0,Closed actual
F000723,2026_Q2_Forecast,2026-03-01,A6300,D09,R04,Corporate,Actualized,0,Closed actual
F000724,2026_Q2_Forecast,2026-04-01,A6300,D09,R04,Corporate,Actualized,0,Closed actual
F000725,2026_Q2_Forecast,2026-05-01,A6300,D09,R04,Corporate,Actualized,0,Closed actual
F000726,2026_Q2_Forecast,2026-06-01,A6300,D09,R04,Corporate,Actualized,0,Closed actual
F000727,2026_Q2_Forecast,2026-07-01,A6300,D09,R04,Corporate,Forecast,30660.55,Q2 reforecast adjustment
F000728,2026_Q2_Forecast,2026-08-01,A6300,D09,R04,Corporate,Forecast,30660.55,Q2 reforecast adjustment
F000729,2026_Q2_Forecast,2026-09-01,A6300,D09,R04,Corporate,Forecast,30660.55,Q2 reforecast adjustment
F000730,2026_Q2_Forecast,2026-10-01,A6300,D09,R04,Corporate,Forecast,30660.55,Q2 reforecast adjustment
F000731,2026_Q2_Forecast,2026-11-01,A6300,D09,R04,Corporate,Forecast,11278.1,Q2 reforecast adjustment
F000732,2026_Q2_Forecast,2026-12-01,A6300,D09,R04,Corporate,Forecast,11278.1,Q2 reforecast adjustment
F000733,2026_Q2_Forecast,2026-01-01,A6300,D09,R01,Corporate,Actualized,18121.79,Closed actual
F000734,2026_Q2_Forecast,2026-02-01,A6300,D09,R01,Corporate,Actualized,18121.79,Closed actual
F000735,2026_Q2_Forecast,2026-03-01,A6300,D09,R01,Corporate,Actualized,18121.79,Closed actual
