month_start,employee_id,department_id,region_id,fte,monthly_base_salary_usd,bonus_accrual_usd,benefits_usd,payroll_taxes_usd,total_personnel_cost_usd
2023-10-01,E0187,D04,R01,1,7510.62,1502.12,1126.59,574.56,10713.89
2023-11-01,E0187,D04,R01,1,7510.62,1502.12,1126.59,574.56,10713.89
2023-12-01,E0187,D04,R01,1,7510.62,1502.12,1126.59,574.56,10713.89
2024-01-01,E0187,D04,R01,1,7773.49,1554.7,1166.02,594.67,11088.88
2024-02-01,E0187,D04,R01,1,7773.49,1554.7,1166.02,594.67,11088.88
2024-03-01,E0187,D04,R01,1,7773.49,1554.7,1166.02,594.67,11088.88
2024-04-01,E0187,D04,R01,1,7773.49,1554.7,1166.02,594.67,11088.88
2024-05-01,E0187,D04,R01,1,7773.49,1554.7,1166.02,594.67,11088.88
2024-06-01,E0187,D04,R01,1,7773.49,1554.7,1166.02,594.67,11088.88
2024-07-01,E0187,D04,R01,1,7773.49,1554.7,1166.02,594.67,11088.88
2024-08-01,E0187,D04,R01,1,7773.49,1554.7,1166.02,594.67,11088.88
2024-09-01,E0187,D04,R01,1,7773.49,1554.7,1166.02,594.67,11088.88
2024-10-01,E0187,D04,R01,1,7773.49,1554.7,1166.02,594.67,11088.88
2024-11-01,E0187,D04,R01,1,7773.49,1554.7,1166.02,594.67,11088.88
2024-12-01,E0187,D04,R01,1,7773.49,1554.7,1166.02,594.67,11088.88
2025-01-01,E0187,D04,R01,1,8045.56,1609.11,1206.83,615.49,11476.99
2025-02-01,E0187,D04,R01,1,8045.56,1609.11,1206.83,615.49,11476.99
2025-03-01,E0187,D04,R01,1,8045.56,1609.11,1206.83,615.49,11476.99
2025-04-01,E0187,D04,R01,1,8045.56,1609.11,1206.83,615.49,11476.99
2025-05-01,E0187,D04,R01,1,8045.56,1609.11,1206.83,615.49,11476.99
2025-06-01,E0187,D04,R01,1,8045.56,1609.11,1206.83,615.49,11476.99
2025-07-01,E0187,D04,R01,1,8045.56,1609.11,1206.83,615.49,11476.99
2025-08-01,E0187,D04,R01,1,8045.56,1609.11,1206.83,615.49,11476.99
2025-09-01,E0187,D04,R01,1,8045.56,1609.11,1206.83,615.49,11476.99
2025-10-01,E0187,D04,R01,1,8045.56,1609.11,1206.83,615.49,11476.99
2025-11-01,E0187,D04,R01,1,8045.56,1609.11,1206.83,615.49,11476.99
2025-12-01,E0187,D04,R01,1,8045.56,1609.11,1206.83,615.49,11476.99
2026-01-01,E0187,D04,R01,1,8327.15,1665.43,1249.07,637.03,11878.68
2026-02-01,E0187,D04,R01,1,8327.15,1665.43,1249.07,637.03,11878.68
2026-03-01,E0187,D04,R01,1,8327.15,1665.43,1249.07,637.03,11878.68
2026-04-01,E0187,D04,R01,1,8327.15,1665.43,1249.07,637.03,11878.68
2026-05-01,E0187,D04,R01,1,8327.15,1665.43,1249.07,637.03,11878.68
2026-06-01,E0187,D04,R01,1,8327.15,1665.43,1249.07,637.03,11878.68
2023-01-01,E0188,D11,R01,1,28368.97,2269.52,4255.35,2170.23,37064.06
2023-02-01,E0188,D11,R01,1,28368.97,2269.52,4255.35,2170.23,37064.06
2023-03-01,E0188,D11,R01,1,28368.97,2269.52,4255.35,2170.23,37064.06
2023-04-01,E0188,D11,R01,1,28368.97,2269.52,4255.35,2170.23,37064.06
2023-05-01,E0188,D11,R01,1,28368.97,2269.52,4255.35,2170.23,37064.06
2023-06-01,E0188,D11,R01,1,28368.97,2269.52,4255.35,2170.23,37064.06
2023-07-01,E0188,D11,R01,1,28368.97,2269.52,4255.35,2170.23,37064.06
2023-08-01,E0188,D11,R01,1,28368.97,2269.52,4255.35,2170.23,37064.06
2023-09-01,E0188,D11,R01,1,28368.97,2269.52,4255.35,2170.23,37064.06
2023-10-01,E0188,D11,R01,1,28368.97,2269.52,4255.35,2170.23,37064.06
2023-11-01,E0188,D11,R01,1,28368.97,2269.52,4255.35,2170.23,37064.06
2023-12-01,E0188,D11,R01,1,28368.97,2269.52,4255.35,2170.23,37064.06
2024-01-01,E0188,D11,R01,1,29361.88,2348.95,4404.28,2246.18,38361.3
2024-02-01,E0188,D11,R01,1,29361.88,2348.95,4404.28,2246.18,38361.3
2024-03-01,E0188,D11,R01,1,29361.88,2348.95,4404.28,2246.18,38361.3
2024-04-01,E0188,D11,R01,1,29361.88,2348.95,4404.28,2246.18,38361.3
2024-05-01,E0188,D11,R01,1,29361.88,2348.95,4404.28,2246.18,38361.3
2024-06-01,E0188,D11,R01,1,29361.88,2348.95,4404.28,2246.18,38361.3
2024-07-01,E0188,D11,R01,1,29361.88,2348.95,4404.28,2246.18,38361.3
2024-08-01,E0188,D11,R01,1,29361.88,2348.95,4404.28,2246.18,38361.3
2024-09-01,E0188,D11,R01,1,29361.88,2348.95,4404.28,2246.18,38361.3
2024-10-01,E0188,D11,R01,1,29361.88,2348.95,4404.28,2246.18,38361.3
2024-11-01,E0188,D11,R01,1,29361.88,2348.95,4404.28,2246.18,38361.3
2024-12-01,E0188,D11,R01,1,29361.88,2348.95,4404.28,2246.18,38361.3
2025-01-01,E0188,D11,R01,1,30389.55,2431.16,4558.43,2324.8,39703.95
2025-02-01,E0188,D11,R01,1,30389.55,2431.16,4558.43,2324.8,39703.95
2025-03-01,E0188,D11,R01,1,30389.55,2431.16,4558.43,2324.8,39703.95
2025-04-01,E0188,D11,R01,1,30389.55,2431.16,4558.43,2324.8,39703.95
2025-05-01,E0188,D11,R01,1,30389.55,2431.16,4558.43,2324.8,39703.95
2025-06-01,E0188,D11,R01,1,30389.55,2431.16,4558.43,2324.8,39703.95
2025-07-01,E0188,D11,R01,1,30389.55,2431.16,4558.43,2324.8,39703.95
2025-08-01,E0188,D11,R01,1,30389.55,2431.16,4558.43,2324.8,39703.95
2025-09-01,E0188,D11,R01,1,30389.55,2431.16,4558.43,2324.8,39703.95
2025-10-01,E0188,D11,R01,1,30389.55,2431.16,4558.43,2324.8,39703.95
2025-11-01,E0188,D11,R01,1,30389.55,2431.16,4558.43,2324.8,39703.95
2025-12-01,E0188,D11,R01,1,30389.55,2431.16,4558.43,2324.8,39703.95
2026-01-01,E0188,D11,R01,1,31453.18,2516.25,4717.98,2406.17,41093.58
2026-02-01,E0188,D11,R01,1,31453.18,2516.25,4717.98,2406.17,41093.58
2026-03-01,E0188,D11,R01,1,31453.18,2516.25,4717.98,2406.17,41093.58
2026-04-01,E0188,D11,R01,1,31453.18,2516.25,4717.98,2406.17,41093.58
2026-05-01,E0188,D11,R01,1,31453.18,2516.25,4717.98,2406.17,41093.58
2026-06-01,E0188,D11,R01,1,31453.18,2516.25,4717.98,2406.17,41093.58
2023-01-01,E0189,D07,R02,1,6507.33,520.59,976.1,497.81,8501.83
2023-02-01,E0189,D07,R02,1,6507.33,520.59,976.1,497.81,8501.83
2023-03-01,E0189,D07,R02,1,6507.33,520.59,976.1,497.81,8501.83
2023-04-01,E0189,D07,R02,1,6507.33,520.59,976.1,497.81,8501.83
2023-05-01,E0189,D07,R02,1,6507.33,520.59,976.1,497.81,8501.83
2023-06-01,E0189,D07,R02,1,6507.33,520.59,976.1,497.81,8501.83
2023-07-01,E0189,D07,R02,1,6507.33,520.59,976.1,497.81,8501.83
2023-08-01,E0189,D07,R02,1,6507.33,520.59,976.1,497.81,8501.83
2023-09-01,E0189,D07,R02,1,6507.33,520.59,976.1,497.81,8501.83
2023-10-01,E0189,D07,R02,1,6507.33,520.59,976.1,497.81,8501.83
2023-11-01,E0189,D07,R02,1,6507.33,520.59,976.1,497.81,8501.83
2023-12-01,E0189,D07,R02,1,6507.33,520.59,976.1,497.81,8501.83
2024-01-01,E0189,D07,R02,1,6735.09,538.81,1010.26,515.23,8799.39
2024-02-01,E0189,D07,R02,1,6735.09,538.81,1010.26,515.23,8799.39
2024-03-01,E0189,D07,R02,1,6735.09,538.81,1010.26,515.23,8799.39
2024-04-01,E0189,D07,R02,1,6735.09,538.81,1010.26,515.23,8799.39
2024-05-01,E0189,D07,R02,1,6735.09,538.81,1010.26,515.23,8799.39
2024-06-01,E0189,D07,R02,1,6735.09,538.81,1010.26,515.23,8799.39
2024-07-01,E0189,D07,R02,1,6735.09,538.81,1010.26,515.23,8799.39
2024-08-01,E0189,D07,R02,1,6735.09,538.81,1010.26,515.23,8799.39
2024-09-01,E0189,D07,R02,1,6735.09,538.81,1010.26,515.23,8799.39
2024-10-01,E0189,D07,R02,1,6735.09,538.81,1010.26,515.23,8799.39
2024-11-01,E0189,D07,R02,1,6735.09,538.81,1010.26,515.23,8799.39
2024-12-01,E0189,D07,R02,1,6735.09,538.81,1010.26,515.23,8799.39
2025-01-01,E0189,D07,R02,1,6970.82,557.67,1045.62,533.27,9107.37
2025-02-01,E0189,D07,R02,1,6970.82,557.67,1045.62,533.27,9107.37
2025-03-01,E0189,D07,R02,1,6970.82,557.67,1045.62,533.27,9107.37
2025-04-01,E0189,D07,R02,1,6970.82,557.67,1045.62,533.27,9107.37
2025-05-01,E0189,D07,R02,1,6970.82,557.67,1045.62,533.27,9107.37
2025-06-01,E0189,D07,R02,1,6970.82,557.67,1045.62,533.27,9107.37
2025-07-01,E0189,D07,R02,1,6970.82,557.67,1045.62,533.27,9107.37
2025-08-01,E0189,D07,R02,1,6970.82,557.67,1045.62,533.27,9107.37
2025-09-01,E0189,D07,R02,1,6970.82,557.67,1045.62,533.27,9107.37
2025-10-01,E0189,D07,R02,1,6970.82,557.67,1045.62,533.27,9107.37
2025-11-01,E0189,D07,R02,1,6970.82,557.67,1045.62,533.27,9107.37
2025-12-01,E0189,D07,R02,1,6970.82,557.67,1045.62,533.27,9107.37
2026-01-01,E0189,D07,R02,1,7214.79,577.18,1082.22,551.93,9426.13
2026-02-01,E0189,D07,R02,1,7214.79,577.18,1082.22,551.93,9426.13
2026-03-01,E0189,D07,R02,1,7214.79,577.18,1082.22,551.93,9426.13
2026-04-01,E0189,D07,R02,1,7214.79,577.18,1082.22,551.93,9426.13
2026-05-01,E0189,D07,R02,1,7214.79,577.18,1082.22,551.93,9426.13
2026-06-01,E0189,D07,R02,1,7214.79,577.18,1082.22,551.93,9426.13
2023-01-01,E0190,D02,R01,1,10925.06,874,1638.76,835.77,14273.59
2023-02-01,E0190,D02,R01,1,10925.06,874,1638.76,835.77,14273.59
2023-03-01,E0190,D02,R01,1,10925.06,874,1638.76,835.77,14273.59
2023-04-01,E0190,D02,R01,1,10925.06,874,1638.76,835.77,14273.59
2023-05-01,E0190,D02,R01,1,10925.06,874,1638.76,835.77,14273.59
2023-06-01,E0190,D02,R01,1,10925.06,874,1638.76,835.77,14273.59
2023-07-01,E0190,D02,R01,1,10925.06,874,1638.76,835.77,14273.59
2023-08-01,E0190,D02,R01,1,10925.06,874,1638.76,835.77,14273.59
2023-09-01,E0190,D02,R01,1,10925.06,874,1638.76,835.77,14273.59
2023-10-01,E0190,D02,R01,1,10925.06,874,1638.76,835.77,14273.59
2023-11-01,E0190,D02,R01,1,10925.06,874,1638.76,835.77,14273.59
2023-12-01,E0190,D02,R01,1,10925.06,874,1638.76,835.77,14273.59
2024-01-01,E0190,D02,R01,1,11307.44,904.6,1696.12,865.02,14773.17
2024-02-01,E0190,D02,R01,1,11307.44,904.6,1696.12,865.02,14773.17
2024-03-01,E0190,D02,R01,1,11307.44,904.6,1696.12,865.02,14773.17
2024-04-01,E0190,D02,R01,1,11307.44,904.6,1696.12,865.02,14773.17
2024-05-01,E0190,D02,R01,1,11307.44,904.6,1696.12,865.02,14773.17
2024-06-01,E0190,D02,R01,1,11307.44,904.6,1696.12,865.02,14773.17
2024-07-01,E0190,D02,R01,1,11307.44,904.6,1696.12,865.02,14773.17
2024-08-01,E0190,D02,R01,1,11307.44,904.6,1696.12,865.02,14773.17
2024-09-01,E0190,D02,R01,1,11307.44,904.6,1696.12,865.02,14773.17
2024-10-01,E0190,D02,R01,1,11307.44,904.6,1696.12,865.02,14773.17
2024-11-01,E0190,D02,R01,1,11307.44,904.6,1696.12,865.02,14773.17
2024-12-01,E0190,D02,R01,1,11307.44,904.6,1696.12,865.02,14773.17
2025-01-01,E0190,D02,R01,1,11703.2,936.26,1755.48,895.29,15290.23
2025-02-01,E0190,D02,R01,1,11703.2,936.26,1755.48,895.29,15290.23
2025-03-01,E0190,D02,R01,1,11703.2,936.26,1755.48,895.29,15290.23
2025-04-01,E0190,D02,R01,1,11703.2,936.26,1755.48,895.29,15290.23
2025-05-01,E0190,D02,R01,1,11703.2,936.26,1755.48,895.29,15290.23
2025-06-01,E0190,D02,R01,1,11703.2,936.26,1755.48,895.29,15290.23
2025-07-01,E0190,D02,R01,1,11703.2,936.26,1755.48,895.29,15290.23
2025-08-01,E0190,D02,R01,1,11703.2,936.26,1755.48,895.29,15290.23
2025-09-01,E0190,D02,R01,1,11703.2,936.26,1755.48,895.29,15290.23
2025-10-01,E0190,D02,R01,1,11703.2,936.26,1755.48,895.29,15290.23
2025-11-01,E0190,D02,R01,1,11703.2,936.26,1755.48,895.29,15290.23
2025-12-01,E0190,D02,R01,1,11703.2,936.26,1755.48,895.29,15290.23
2026-01-01,E0190,D02,R01,1,12112.81,969.02,1816.92,926.63,15825.39
2026-02-01,E0190,D02,R01,1,12112.81,969.02,1816.92,926.63,15825.39
2026-03-01,E0190,D02,R01,1,12112.81,969.02,1816.92,926.63,15825.39
2026-04-01,E0190,D02,R01,1,12112.81,969.02,1816.92,926.63,15825.39
2026-05-01,E0190,D02,R01,1,12112.81,969.02,1816.92,926.63,15825.39
2026-06-01,E0190,D02,R01,1,12112.81,969.02,1816.92,926.63,15825.39
2023-01-01,E0191,D06,R01,1,13218.44,1057.48,1982.77,1011.21,17269.9
2023-02-01,E0191,D06,R01,1,13218.44,1057.48,1982.77,1011.21,17269.9
2023-03-01,E0191,D06,R01,1,13218.44,1057.48,1982.77,1011.21,17269.9
2023-01-01,E0192,D07,R01,1,8523.4,681.87,1278.51,652.04,11135.82
2023-02-01,E0192,D07,R01,1,8523.4,681.87,1278.51,652.04,11135.82
2023-03-01,E0192,D07,R01,1,8523.4,681.87,1278.51,652.04,11135.82
2023-04-01,E0192,D07,R01,1,8523.4,681.87,1278.51,652.04,11135.82
2023-05-01,E0192,D07,R01,1,8523.4,681.87,1278.51,652.04,11135.82
2023-06-01,E0192,D07,R01,1,8523.4,681.87,1278.51,652.04,11135.82
2023-07-01,E0192,D07,R01,1,8523.4,681.87,1278.51,652.04,11135.82
2023-08-01,E0192,D07,R01,1,8523.4,681.87,1278.51,652.04,11135.82
2023-09-01,E0192,D07,R01,1,8523.4,681.87,1278.51,652.04,11135.82
2023-10-01,E0192,D07,R01,1,8523.4,681.87,1278.51,652.04,11135.82
2023-11-01,E0192,D07,R01,1,8523.4,681.87,1278.51,652.04,11135.82
2023-12-01,E0192,D07,R01,1,8523.4,681.87,1278.51,652.04,11135.82
2024-01-01,E0192,D07,R01,1,8821.72,705.74,1323.26,674.86,11525.58
2024-02-01,E0192,D07,R01,1,8821.72,705.74,1323.26,674.86,11525.58
2024-03-01,E0192,D07,R01,1,8821.72,705.74,1323.26,674.86,11525.58
2024-04-01,E0192,D07,R01,1,8821.72,705.74,1323.26,674.86,11525.58
2024-05-01,E0192,D07,R01,1,8821.72,705.74,1323.26,674.86,11525.58
2024-06-01,E0192,D07,R01,1,8821.72,705.74,1323.26,674.86,11525.58
2024-07-01,E0192,D07,R01,1,8821.72,705.74,1323.26,674.86,11525.58
2024-08-01,E0192,D07,R01,1,8821.72,705.74,1323.26,674.86,11525.58
2024-09-01,E0192,D07,R01,1,8821.72,705.74,1323.26,674.86,11525.58
2024-10-01,E0192,D07,R01,1,8821.72,705.74,1323.26,674.86,11525.58
2024-11-01,E0192,D07,R01,1,8821.72,705.74,1323.26,674.86,11525.58
2024-12-01,E0192,D07,R01,1,8821.72,705.74,1323.26,674.86,11525.58
2025-01-01,E0192,D07,R01,1,9130.48,730.44,1369.57,698.48,11928.97
2025-02-01,E0192,D07,R01,1,9130.48,730.44,1369.57,698.48,11928.97
2025-03-01,E0192,D07,R01,1,9130.48,730.44,1369.57,698.48,11928.97
2025-04-01,E0192,D07,R01,1,9130.48,730.44,1369.57,698.48,11928.97
2025-05-01,E0192,D07,R01,1,9130.48,730.44,1369.57,698.48,11928.97
2025-06-01,E0192,D07,R01,1,9130.48,730.44,1369.57,698.48,11928.97
2025-07-01,E0192,D07,R01,1,9130.48,730.44,1369.57,698.48,11928.97
2025-08-01,E0192,D07,R01,1,9130.48,730.44,1369.57,698.48,11928.97
2025-09-01,E0192,D07,R01,1,9130.48,730.44,1369.57,698.48,11928.97
2025-10-01,E0192,D07,R01,1,9130.48,730.44,1369.57,698.48,11928.97
2025-11-01,E0192,D07,R01,1,9130.48,730.44,1369.57,698.48,11928.97
2025-12-01,E0192,D07,R01,1,9130.48,730.44,1369.57,698.48,11928.97
2026-01-01,E0192,D07,R01,1,9450.05,756,1417.51,722.93,12346.49
2026-02-01,E0192,D07,R01,1,9450.05,756,1417.51,722.93,12346.49
2026-03-01,E0192,D07,R01,1,9450.05,756,1417.51,722.93,12346.49
2026-04-01,E0192,D07,R01,1,9450.05,756,1417.51,722.93,12346.49
2026-05-01,E0192,D07,R01,1,9450.05,756,1417.51,722.93,12346.49
2026-06-01,E0192,D07,R01,1,9450.05,756,1417.51,722.93,12346.49
2023-01-01,E0193,D02,R03,1,7880.03,630.4,1182,602.82,10295.26
2023-02-01,E0193,D02,R03,1,7880.03,630.4,1182,602.82,10295.26
2023-03-01,E0193,D02,R03,1,7880.03,630.4,1182,602.82,10295.26
2023-04-01,E0193,D02,R03,1,7880.03,630.4,1182,602.82,10295.26
2023-05-01,E0193,D02,R03,1,7880.03,630.4,1182,602.82,10295.26
2023-06-01,E0193,D02,R03,1,7880.03,630.4,1182,602.82,10295.26
2023-07-01,E0193,D02,R03,1,7880.03,630.4,1182,602.82,10295.26
2023-08-01,E0193,D02,R03,1,7880.03,630.4,1182,602.82,10295.26
2023-09-01,E0193,D02,R03,1,7880.03,630.4,1182,602.82,10295.26
2023-10-01,E0193,D02,R03,1,7880.03,630.4,1182,602.82,10295.26
2023-11-01,E0193,D02,R03,1,7880.03,630.4,1182,602.82,10295.26
2023-12-01,E0193,D02,R03,1,7880.03,630.4,1182,602.82,10295.26
2024-01-01,E0193,D02,R03,1,8155.83,652.47,1223.37,623.92,10655.59
2024-02-01,E0193,D02,R03,1,8155.83,652.47,1223.37,623.92,10655.59
2024-03-01,E0193,D02,R03,1,8155.83,652.47,1223.37,623.92,10655.59
2024-04-01,E0193,D02,R03,1,8155.83,652.47,1223.37,623.92,10655.59
2024-05-01,E0193,D02,R03,1,8155.83,652.47,1223.37,623.92,10655.59
2024-06-01,E0193,D02,R03,1,8155.83,652.47,1223.37,623.92,10655.59
2024-07-01,E0193,D02,R03,1,8155.83,652.47,1223.37,623.92,10655.59
2024-08-01,E0193,D02,R03,1,8155.83,652.47,1223.37,623.92,10655.59
2024-09-01,E0193,D02,R03,1,8155.83,652.47,1223.37,623.92,10655.59
2024-10-01,E0193,D02,R03,1,8155.83,652.47,1223.37,623.92,10655.59
2024-11-01,E0193,D02,R03,1,8155.83,652.47,1223.37,623.92,10655.59
2024-12-01,E0193,D02,R03,1,8155.83,652.47,1223.37,623.92,10655.59
2025-01-01,E0193,D02,R03,1,8441.28,675.3,1266.19,645.76,11028.54
2025-02-01,E0193,D02,R03,1,8441.28,675.3,1266.19,645.76,11028.54
2025-03-01,E0193,D02,R03,1,8441.28,675.3,1266.19,645.76,11028.54
2025-04-01,E0193,D02,R03,1,8441.28,675.3,1266.19,645.76,11028.54
2025-05-01,E0193,D02,R03,1,8441.28,675.3,1266.19,645.76,11028.54
2025-06-01,E0193,D02,R03,1,8441.28,675.3,1266.19,645.76,11028.54
2025-07-01,E0193,D02,R03,1,8441.28,675.3,1266.19,645.76,11028.54
2025-08-01,E0193,D02,R03,1,8441.28,675.3,1266.19,645.76,11028.54
2025-09-01,E0193,D02,R03,1,8441.28,675.3,1266.19,645.76,11028.54
2025-10-01,E0193,D02,R03,1,8441.28,675.3,1266.19,645.76,11028.54
2025-11-01,E0193,D02,R03,1,8441.28,675.3,1266.19,645.76,11028.54
2025-12-01,E0193,D02,R03,1,8441.28,675.3,1266.19,645.76,11028.54
2026-01-01,E0193,D02,R03,1,8736.73,698.94,1310.51,668.36,11414.54
2026-02-01,E0193,D02,R03,1,8736.73,698.94,1310.51,668.36,11414.54
2026-03-01,E0193,D02,R03,1,8736.73,698.94,1310.51,668.36,11414.54
2026-04-01,E0193,D02,R03,1,8736.73,698.94,1310.51,668.36,11414.54
2026-05-01,E0193,D02,R03,1,8736.73,698.94,1310.51,668.36,11414.54
2026-06-01,E0193,D02,R03,1,8736.73,698.94,1310.51,668.36,11414.54
2023-01-01,E0194,D03,R01,1,10120.08,809.61,1518.01,774.19,13221.88
2023-02-01,E0194,D03,R01,1,10120.08,809.61,1518.01,774.19,13221.88
2023-03-01,E0194,D03,R01,1,10120.08,809.61,1518.01,774.19,13221.88
2023-04-01,E0194,D03,R01,1,10120.08,809.61,1518.01,774.19,13221.88
2023-05-01,E0194,D03,R01,1,10120.08,809.61,1518.01,774.19,13221.88
2023-06-01,E0194,D03,R01,1,10120.08,809.61,1518.01,774.19,13221.88
2023-07-01,E0194,D03,R01,1,10120.08,809.61,1518.01,774.19,13221.88
2023-08-01,E0194,D03,R01,1,10120.08,809.61,1518.01,774.19,13221.88
2023-09-01,E0194,D03,R01,1,10120.08,809.61,1518.01,774.19,13221.88
2023-10-01,E0194,D03,R01,1,10120.08,809.61,1518.01,774.19,13221.88
2023-11-01,E0194,D03,R01,1,10120.08,809.61,1518.01,774.19,13221.88
2023-12-01,E0194,D03,R01,1,10120.08,809.61,1518.01,774.19,13221.88
2024-01-01,E0194,D03,R01,1,10474.28,837.94,1571.14,801.28,13684.64
2024-02-01,E0194,D03,R01,1,10474.28,837.94,1571.14,801.28,13684.64
2024-03-01,E0194,D03,R01,1,10474.28,837.94,1571.14,801.28,13684.64
2024-04-01,E0194,D03,R01,1,10474.28,837.94,1571.14,801.28,13684.64
2024-05-01,E0194,D03,R01,1,10474.28,837.94,1571.14,801.28,13684.64
2024-06-01,E0194,D03,R01,1,10474.28,837.94,1571.14,801.28,13684.64
2024-07-01,E0194,D03,R01,1,10474.28,837.94,1571.14,801.28,13684.64
2024-08-01,E0194,D03,R01,1,10474.28,837.94,1571.14,801.28,13684.64
2024-09-01,E0194,D03,R01,1,10474.28,837.94,1571.14,801.28,13684.64
2024-10-01,E0194,D03,R01,1,10474.28,837.94,1571.14,801.28,13684.64
2024-11-01,E0194,D03,R01,1,10474.28,837.94,1571.14,801.28,13684.64
2024-12-01,E0194,D03,R01,1,10474.28,837.94,1571.14,801.28,13684.64
2025-01-01,E0194,D03,R01,1,10840.88,867.27,1626.13,829.33,14163.61
2025-02-01,E0194,D03,R01,1,10840.88,867.27,1626.13,829.33,14163.61
2025-03-01,E0194,D03,R01,1,10840.88,867.27,1626.13,829.33,14163.61
2025-04-01,E0194,D03,R01,1,10840.88,867.27,1626.13,829.33,14163.61
2025-05-01,E0194,D03,R01,1,10840.88,867.27,1626.13,829.33,14163.61
2025-06-01,E0194,D03,R01,1,10840.88,867.27,1626.13,829.33,14163.61
2025-07-01,E0194,D03,R01,1,10840.88,867.27,1626.13,829.33,14163.61
2025-08-01,E0194,D03,R01,1,10840.88,867.27,1626.13,829.33,14163.61
2025-09-01,E0194,D03,R01,1,10840.88,867.27,1626.13,829.33,14163.61
2025-10-01,E0194,D03,R01,1,10840.88,867.27,1626.13,829.33,14163.61
2025-11-01,E0194,D03,R01,1,10840.88,867.27,1626.13,829.33,14163.61
2025-12-01,E0194,D03,R01,1,10840.88,867.27,1626.13,829.33,14163.61
2026-01-01,E0194,D03,R01,1,11220.31,897.62,1683.05,858.35,14659.33
2026-02-01,E0194,D03,R01,1,11220.31,897.62,1683.05,858.35,14659.33
2026-03-01,E0194,D03,R01,1,11220.31,897.62,1683.05,858.35,14659.33
2026-04-01,E0194,D03,R01,1,11220.31,897.62,1683.05,858.35,14659.33
2026-05-01,E0194,D03,R01,1,11220.31,897.62,1683.05,858.35,14659.33
2026-06-01,E0194,D03,R01,1,11220.31,897.62,1683.05,858.35,14659.33
2023-01-01,E0195,D09,R02,1,10169.42,813.55,1525.41,777.96,13286.35
2023-02-01,E0195,D09,R02,1,10169.42,813.55,1525.41,777.96,13286.35
2023-03-01,E0195,D09,R02,1,10169.42,813.55,1525.41,777.96,13286.35
2023-04-01,E0195,D09,R02,1,10169.42,813.55,1525.41,777.96,13286.35
2023-05-01,E0195,D09,R02,1,10169.42,813.55,1525.41,777.96,13286.35
2023-06-01,E0195,D09,R02,1,10169.42,813.55,1525.41,777.96,13286.35
2023-07-01,E0195,D09,R02,1,10169.42,813.55,1525.41,777.96,13286.35
2023-08-01,E0195,D09,R02,1,10169.42,813.55,1525.41,777.96,13286.35
2023-09-01,E0195,D09,R02,1,10169.42,813.55,1525.41,777.96,13286.35
2023-10-01,E0195,D09,R02,1,10169.42,813.55,1525.41,777.96,13286.35
2023-11-01,E0195,D09,R02,1,10169.42,813.55,1525.41,777.96,13286.35
2023-12-01,E0195,D09,R02,1,10169.42,813.55,1525.41,777.96,13286.35
2024-01-01,E0195,D09,R02,1,10525.35,842.03,1578.8,805.19,13751.37
2024-02-01,E0195,D09,R02,1,10525.35,842.03,1578.8,805.19,13751.37
2024-03-01,E0195,D09,R02,1,10525.35,842.03,1578.8,805.19,13751.37
2024-04-01,E0195,D09,R02,1,10525.35,842.03,1578.8,805.19,13751.37
2024-05-01,E0195,D09,R02,1,10525.35,842.03,1578.8,805.19,13751.37
2024-06-01,E0195,D09,R02,1,10525.35,842.03,1578.8,805.19,13751.37
2024-07-01,E0195,D09,R02,1,10525.35,842.03,1578.8,805.19,13751.37
2024-08-01,E0195,D09,R02,1,10525.35,842.03,1578.8,805.19,13751.37
2024-09-01,E0195,D09,R02,1,10525.35,842.03,1578.8,805.19,13751.37
2024-10-01,E0195,D09,R02,1,10525.35,842.03,1578.8,805.19,13751.37
2024-11-01,E0195,D09,R02,1,10525.35,842.03,1578.8,805.19,13751.37
2024-12-01,E0195,D09,R02,1,10525.35,842.03,1578.8,805.19,13751.37
2025-01-01,E0195,D09,R02,1,10893.74,871.5,1634.06,833.37,14232.67
2025-02-01,E0195,D09,R02,1,10893.74,871.5,1634.06,833.37,14232.67
2025-03-01,E0195,D09,R02,1,10893.74,871.5,1634.06,833.37,14232.67
2025-04-01,E0195,D09,R02,1,10893.74,871.5,1634.06,833.37,14232.67
2025-05-01,E0195,D09,R02,1,10893.74,871.5,1634.06,833.37,14232.67
2025-06-01,E0195,D09,R02,1,10893.74,871.5,1634.06,833.37,14232.67
2025-07-01,E0195,D09,R02,1,10893.74,871.5,1634.06,833.37,14232.67
2025-08-01,E0195,D09,R02,1,10893.74,871.5,1634.06,833.37,14232.67
2025-09-01,E0195,D09,R02,1,10893.74,871.5,1634.06,833.37,14232.67
2025-10-01,E0195,D09,R02,1,10893.74,871.5,1634.06,833.37,14232.67
2025-11-01,E0195,D09,R02,1,10893.74,871.5,1634.06,833.37,14232.67
2025-12-01,E0195,D09,R02,1,10893.74,871.5,1634.06,833.37,14232.67
2026-01-01,E0195,D09,R02,1,11275.02,902,1691.25,862.54,14730.81
2026-02-01,E0195,D09,R02,1,11275.02,902,1691.25,862.54,14730.81
2026-03-01,E0195,D09,R02,1,11275.02,902,1691.25,862.54,14730.81
2026-04-01,E0195,D09,R02,1,11275.02,902,1691.25,862.54,14730.81
2026-05-01,E0195,D09,R02,1,11275.02,902,1691.25,862.54,14730.81
2026-06-01,E0195,D09,R02,1,11275.02,902,1691.25,862.54,14730.81
