month_start,customer_id,region_id,segment,plan_tier,opening_mrr_usd,new_mrr_usd,expansion_mrr_usd,contraction_mrr_usd,churn_mrr_usd,ending_mrr_usd,recognized_revenue_usd
2025-10-01,C0140,R01,Mid-Market,Business,21672.68,0,0,0,0,21672.68,21672.68
2025-11-01,C0140,R01,Mid-Market,Business,21672.68,0,0,0,0,21672.68,21672.68
2025-12-01,C0140,R01,Mid-Market,Business,21672.68,0,2594.54,0,0,24267.22,22969.95
2026-01-01,C0140,R01,Mid-Market,Business,24267.22,0,0,0,0,24267.22,24267.22
2026-02-01,C0140,R01,Mid-Market,Business,24267.22,0,0,0,0,24267.22,24267.22
2026-03-01,C0140,R01,Mid-Market,Business,24267.22,0,0,0,0,24267.22,24267.22
2026-04-01,C0140,R01,Mid-Market,Business,24267.22,0,0,0,0,24267.22,24267.22
2026-05-01,C0140,R01,Mid-Market,Business,24267.22,0,0,0,0,24267.22,24267.22
2026-06-01,C0140,R01,Mid-Market,Business,24267.22,0,0,0,0,24267.22,24267.22
2024-04-01,C0141,R03,Mid-Market,Business,0,14167.16,0,0,0,14167.16,7083.58
2024-05-01,C0141,R03,Mid-Market,Business,14167.16,0,0,0,0,14167.16,14167.16
2024-06-01,C0141,R03,Mid-Market,Business,14167.16,0,0,0,0,14167.16,14167.16
2024-07-01,C0141,R03,Mid-Market,Business,14167.16,0,0,0,0,14167.16,14167.16
2024-08-01,C0141,R03,Mid-Market,Business,14167.16,0,0,0,0,14167.16,14167.16
2024-09-01,C0141,R03,Mid-Market,Business,14167.16,0,0,0,0,14167.16,14167.16
2024-10-01,C0141,R03,Mid-Market,Business,14167.16,0,0,0,0,14167.16,14167.16
2024-11-01,C0141,R03,Mid-Market,Business,14167.16,0,0,0,0,14167.16,14167.16
2024-12-01,C0141,R03,Mid-Market,Business,14167.16,0,0,0,0,14167.16,14167.16
2025-01-01,C0141,R03,Mid-Market,Business,14167.16,0,0,0,0,14167.16,14167.16
2025-02-01,C0141,R03,Mid-Market,Business,14167.16,0,0,0,0,14167.16,14167.16
2025-03-01,C0141,R03,Mid-Market,Business,14167.16,0,0,0,0,14167.16,14167.16
2025-04-01,C0141,R03,Mid-Market,Business,14167.16,0,425.01,0,0,14592.17,14379.66
2025-05-01,C0141,R03,Mid-Market,Business,14592.17,0,0,0,0,14592.17,14592.17
2025-06-01,C0141,R03,Mid-Market,Business,14592.17,0,0,0,0,14592.17,14592.17
2025-07-01,C0141,R03,Mid-Market,Business,14592.17,0,0,0,0,14592.17,14592.17
2025-08-01,C0141,R03,Mid-Market,Business,14592.17,0,0,0,0,14592.17,14592.17
2025-09-01,C0141,R03,Mid-Market,Business,14592.17,0,0,0,0,14592.17,14592.17
2025-10-01,C0141,R03,Mid-Market,Business,14592.17,0,0,0,0,14592.17,14592.17
2025-11-01,C0141,R03,Mid-Market,Business,14592.17,0,0,0,0,14592.17,14592.17
2025-12-01,C0141,R03,Mid-Market,Business,14592.17,0,0,0,0,14592.17,14592.17
2026-01-01,C0141,R03,Mid-Market,Business,14592.17,0,0,0,0,14592.17,14592.17
2026-02-01,C0141,R03,Mid-Market,Business,14592.17,0,0,0,0,14592.17,14592.17
2026-03-01,C0141,R03,Mid-Market,Business,14592.17,0,0,0,0,14592.17,14592.17
2026-04-01,C0141,R03,Mid-Market,Business,14592.17,0,1051.11,0,0,15643.28,15117.73
2026-05-01,C0141,R03,Mid-Market,Business,15643.28,0,0,0,0,15643.28,15643.28
2026-06-01,C0141,R03,Mid-Market,Business,15643.28,0,0,0,0,15643.28,15643.28
2023-01-01,C0142,R01,SMB,Core,6358.57,0,0,0,0,6358.57,6358.57
2023-02-01,C0142,R01,SMB,Core,6358.57,0,0,0,0,6358.57,6358.57
2023-03-01,C0142,R01,SMB,Core,6358.57,0,0,0,0,6358.57,6358.57
2023-04-01,C0142,R01,SMB,Core,6358.57,0,190.76,0,0,6549.33,6453.95
2023-05-01,C0142,R01,SMB,Core,6549.33,0,0,0,0,6549.33,6549.33
2023-06-01,C0142,R01,SMB,Core,6549.33,0,0,0,0,6549.33,6549.33
2023-07-01,C0142,R01,SMB,Core,6549.33,0,0,0,0,6549.33,6549.33
2023-08-01,C0142,R01,SMB,Core,6549.33,0,0,0,0,6549.33,6549.33
2023-09-01,C0142,R01,SMB,Core,6549.33,0,0,0,0,6549.33,6549.33
2023-10-01,C0142,R01,SMB,Core,6549.33,0,0,0,0,6549.33,6549.33
2023-11-01,C0142,R01,SMB,Core,6549.33,0,0,0,0,6549.33,6549.33
2023-12-01,C0142,R01,SMB,Core,6549.33,0,0,0,0,6549.33,6549.33
2024-01-01,C0142,R01,SMB,Core,6549.33,0,0,0,0,6549.33,6549.33
2024-02-01,C0142,R01,SMB,Core,6549.33,0,0,0,0,6549.33,6549.33
2024-03-01,C0142,R01,SMB,Core,6549.33,0,0,0,0,6549.33,6549.33
2024-04-01,C0142,R01,SMB,Core,6549.33,0,540.19,0,0,7089.51,6819.42
2024-05-01,C0142,R01,SMB,Core,7089.51,0,0,0,0,7089.51,7089.51
2024-06-01,C0142,R01,SMB,Core,7089.51,0,0,0,0,7089.51,7089.51
2024-07-01,C0142,R01,SMB,Core,7089.51,0,0,0,0,7089.51,7089.51
2024-08-01,C0142,R01,SMB,Core,7089.51,0,0,0,0,7089.51,7089.51
2024-09-01,C0142,R01,SMB,Core,7089.51,0,0,0,0,7089.51,7089.51
2024-10-01,C0142,R01,SMB,Core,7089.51,0,0,0,0,7089.51,7089.51
2024-11-01,C0142,R01,SMB,Core,7089.51,0,0,0,0,7089.51,7089.51
2024-12-01,C0142,R01,SMB,Core,7089.51,0,0,0,0,7089.51,7089.51
2025-01-01,C0142,R01,SMB,Core,7089.51,0,0,0,0,7089.51,7089.51
2025-02-01,C0142,R01,SMB,Core,7089.51,0,0,0,0,7089.51,7089.51
2025-03-01,C0142,R01,SMB,Core,7089.51,0,0,0,0,7089.51,7089.51
2025-04-01,C0142,R01,SMB,Core,7089.51,0,940.08,0,0,8029.59,7559.55
2025-05-01,C0142,R01,SMB,Core,8029.59,0,0,0,0,8029.59,8029.59
2025-06-01,C0142,R01,SMB,Core,8029.59,0,0,0,0,8029.59,8029.59
2025-07-01,C0142,R01,SMB,Core,8029.59,0,0,0,0,8029.59,8029.59
2025-08-01,C0142,R01,SMB,Core,8029.59,0,0,0,0,8029.59,8029.59
2025-09-01,C0142,R01,SMB,Core,8029.59,0,0,0,0,8029.59,8029.59
2025-10-01,C0142,R01,SMB,Core,8029.59,0,0,0,0,8029.59,8029.59
2025-11-01,C0142,R01,SMB,Core,8029.59,0,0,0,0,8029.59,8029.59
2025-12-01,C0142,R01,SMB,Core,8029.59,0,0,0,0,8029.59,8029.59
2026-01-01,C0142,R01,SMB,Core,8029.59,0,0,0,0,8029.59,8029.59
2026-02-01,C0142,R01,SMB,Core,8029.59,0,0,0,0,8029.59,8029.59
2026-03-01,C0142,R01,SMB,Core,8029.59,0,0,0,0,8029.59,8029.59
2026-04-01,C0142,R01,SMB,Core,8029.59,0,240.89,305.69,0,7964.79,7997.19
2026-05-01,C0142,R01,SMB,Core,7964.79,0,0,0,0,7964.79,7964.79
2026-06-01,C0142,R01,SMB,Core,7964.79,0,0,0,0,7964.79,7964.79
2023-01-01,C0143,R03,SMB,Core,4589.73,0,0,0,0,4589.73,4589.73
2023-02-01,C0143,R03,SMB,Core,4589.73,0,0,0,0,4589.73,4589.73
2023-03-01,C0143,R03,SMB,Core,4589.73,0,0,0,0,4589.73,4589.73
2023-04-01,C0143,R03,SMB,Core,4589.73,0,0,0,0,4589.73,4589.73
2023-05-01,C0143,R03,SMB,Core,4589.73,0,0,0,0,4589.73,4589.73
2023-06-01,C0143,R03,SMB,Core,4589.73,0,0,0,0,4589.73,4589.73
2023-07-01,C0143,R03,SMB,Core,4589.73,0,0,0,0,4589.73,4589.73
2023-08-01,C0143,R03,SMB,Core,4589.73,0,0,0,0,4589.73,4589.73
2023-09-01,C0143,R03,SMB,Core,4589.73,0,0,0,0,4589.73,4589.73
2023-10-01,C0143,R03,SMB,Core,4589.73,0,0,0,0,4589.73,4589.73
2023-11-01,C0143,R03,SMB,Core,4589.73,0,137.69,237.8,4489.62,0,2294.86
2023-01-01,C0144,R02,SMB,Core,4150.85,0,0,0,0,4150.85,4150.85
2023-02-01,C0144,R02,SMB,Core,4150.85,0,0,0,0,4150.85,4150.85
2023-03-01,C0144,R02,SMB,Core,4150.85,0,0,0,0,4150.85,4150.85
2023-04-01,C0144,R02,SMB,Core,4150.85,0,0,0,0,4150.85,4150.85
2023-05-01,C0144,R02,SMB,Core,4150.85,0,0,0,0,4150.85,4150.85
2023-06-01,C0144,R02,SMB,Core,4150.85,0,0,0,0,4150.85,4150.85
2023-07-01,C0144,R02,SMB,Core,4150.85,0,0,0,0,4150.85,4150.85
2023-08-01,C0144,R02,SMB,Core,4150.85,0,0,0,0,4150.85,4150.85
2023-09-01,C0144,R02,SMB,Core,4150.85,0,0,0,0,4150.85,4150.85
2023-10-01,C0144,R02,SMB,Core,4150.85,0,0,0,0,4150.85,4150.85
2023-11-01,C0144,R02,SMB,Core,4150.85,0,0,0,0,4150.85,4150.85
2023-12-01,C0144,R02,SMB,Core,4150.85,0,124.53,0,0,4275.38,4213.11
2024-01-01,C0144,R02,SMB,Core,4275.38,0,0,0,0,4275.38,4275.38
2024-02-01,C0144,R02,SMB,Core,4275.38,0,0,0,0,4275.38,4275.38
2024-03-01,C0144,R02,SMB,Core,4275.38,0,0,0,0,4275.38,4275.38
2024-04-01,C0144,R02,SMB,Core,4275.38,0,0,0,0,4275.38,4275.38
2024-05-01,C0144,R02,SMB,Core,4275.38,0,0,0,0,4275.38,4275.38
2024-06-01,C0144,R02,SMB,Core,4275.38,0,0,0,0,4275.38,4275.38
2024-07-01,C0144,R02,SMB,Core,4275.38,0,0,0,0,4275.38,4275.38
2024-08-01,C0144,R02,SMB,Core,4275.38,0,0,0,0,4275.38,4275.38
2024-09-01,C0144,R02,SMB,Core,4275.38,0,0,0,0,4275.38,4275.38
2024-10-01,C0144,R02,SMB,Core,4275.38,0,0,0,0,4275.38,4275.38
2024-11-01,C0144,R02,SMB,Core,4275.38,0,0,0,0,4275.38,4275.38
2024-12-01,C0144,R02,SMB,Core,4275.38,0,128.26,0,0,4403.64,4339.51
2025-01-01,C0144,R02,SMB,Core,4403.64,0,0,0,0,4403.64,4403.64
2025-02-01,C0144,R02,SMB,Core,4403.64,0,0,0,0,4403.64,4403.64
2025-03-01,C0144,R02,SMB,Core,4403.64,0,0,0,0,4403.64,4403.64
2025-04-01,C0144,R02,SMB,Core,4403.64,0,0,0,0,4403.64,4403.64
2025-05-01,C0144,R02,SMB,Core,4403.64,0,0,0,0,4403.64,4403.64
2025-06-01,C0144,R02,SMB,Core,4403.64,0,0,0,0,4403.64,4403.64
2025-07-01,C0144,R02,SMB,Core,4403.64,0,0,0,0,4403.64,4403.64
2025-08-01,C0144,R02,SMB,Core,4403.64,0,0,0,0,4403.64,4403.64
2025-09-01,C0144,R02,SMB,Core,4403.64,0,0,0,0,4403.64,4403.64
2025-10-01,C0144,R02,SMB,Core,4403.64,0,0,0,0,4403.64,4403.64
2025-11-01,C0144,R02,SMB,Core,4403.64,0,0,0,0,4403.64,4403.64
2025-12-01,C0144,R02,SMB,Core,4403.64,0,366.62,125.1,0,4645.16,4524.4
2026-01-01,C0144,R02,SMB,Core,4645.16,0,0,0,0,4645.16,4645.16
2026-02-01,C0144,R02,SMB,Core,4645.16,0,0,0,0,4645.16,4645.16
2026-03-01,C0144,R02,SMB,Core,4645.16,0,0,0,0,4645.16,4645.16
2026-04-01,C0144,R02,SMB,Core,4645.16,0,0,0,0,4645.16,4645.16
2026-05-01,C0144,R02,SMB,Core,4645.16,0,0,0,0,4645.16,4645.16
2026-06-01,C0144,R02,SMB,Core,4645.16,0,0,0,0,4645.16,4645.16
2023-01-01,C0145,R02,Mid-Market,Business,11527.79,0,0,0,0,11527.79,11527.79
2023-02-01,C0145,R02,Mid-Market,Business,11527.79,0,345.83,0,0,11873.63,11700.71
2023-03-01,C0145,R02,Mid-Market,Business,11873.63,0,0,0,0,11873.63,11873.63
2023-04-01,C0145,R02,Mid-Market,Business,11873.63,0,0,0,0,11873.63,11873.63
2023-05-01,C0145,R02,Mid-Market,Business,11873.63,0,0,0,0,11873.63,11873.63
2023-06-01,C0145,R02,Mid-Market,Business,11873.63,0,0,0,0,11873.63,11873.63
2023-07-01,C0145,R02,Mid-Market,Business,11873.63,0,0,0,0,11873.63,11873.63
2023-08-01,C0145,R02,Mid-Market,Business,11873.63,0,0,0,0,11873.63,11873.63
2023-09-01,C0145,R02,Mid-Market,Business,11873.63,0,0,0,0,11873.63,11873.63
2023-10-01,C0145,R02,Mid-Market,Business,11873.63,0,0,0,0,11873.63,11873.63
2023-11-01,C0145,R02,Mid-Market,Business,11873.63,0,0,0,0,11873.63,11873.63
2023-12-01,C0145,R02,Mid-Market,Business,11873.63,0,0,0,0,11873.63,11873.63
2024-01-01,C0145,R02,Mid-Market,Business,11873.63,0,0,0,0,11873.63,11873.63
2024-02-01,C0145,R02,Mid-Market,Business,11873.63,0,356.21,0,0,12229.83,12051.73
2024-03-01,C0145,R02,Mid-Market,Business,12229.83,0,0,0,0,12229.83,12229.83
2024-04-01,C0145,R02,Mid-Market,Business,12229.83,0,0,0,0,12229.83,12229.83
2024-05-01,C0145,R02,Mid-Market,Business,12229.83,0,0,0,0,12229.83,12229.83
2024-06-01,C0145,R02,Mid-Market,Business,12229.83,0,0,0,0,12229.83,12229.83
2024-07-01,C0145,R02,Mid-Market,Business,12229.83,0,0,0,0,12229.83,12229.83
2024-08-01,C0145,R02,Mid-Market,Business,12229.83,0,0,0,0,12229.83,12229.83
2024-09-01,C0145,R02,Mid-Market,Business,12229.83,0,0,0,0,12229.83,12229.83
2024-10-01,C0145,R02,Mid-Market,Business,12229.83,0,0,0,0,12229.83,12229.83
2024-11-01,C0145,R02,Mid-Market,Business,12229.83,0,0,0,0,12229.83,12229.83
2024-12-01,C0145,R02,Mid-Market,Business,12229.83,0,0,0,0,12229.83,12229.83
2025-01-01,C0145,R02,Mid-Market,Business,12229.83,0,0,0,0,12229.83,12229.83
2025-02-01,C0145,R02,Mid-Market,Business,12229.83,0,894.46,0,0,13124.3,12677.07
2025-03-01,C0145,R02,Mid-Market,Business,13124.3,0,0,0,0,13124.3,13124.3
2025-04-01,C0145,R02,Mid-Market,Business,13124.3,0,0,0,0,13124.3,13124.3
2025-05-01,C0145,R02,Mid-Market,Business,13124.3,0,0,0,0,13124.3,13124.3
2025-06-01,C0145,R02,Mid-Market,Business,13124.3,0,0,0,0,13124.3,13124.3
2025-07-01,C0145,R02,Mid-Market,Business,13124.3,0,0,0,0,13124.3,13124.3
2025-08-01,C0145,R02,Mid-Market,Business,13124.3,0,0,0,0,13124.3,13124.3
2025-09-01,C0145,R02,Mid-Market,Business,13124.3,0,0,0,0,13124.3,13124.3
2025-10-01,C0145,R02,Mid-Market,Business,13124.3,0,0,0,0,13124.3,13124.3
2025-11-01,C0145,R02,Mid-Market,Business,13124.3,0,0,0,0,13124.3,13124.3
2025-12-01,C0145,R02,Mid-Market,Business,13124.3,0,0,0,0,13124.3,13124.3
2026-01-01,C0145,R02,Mid-Market,Business,13124.3,0,0,0,0,13124.3,13124.3
2026-02-01,C0145,R02,Mid-Market,Business,13124.3,0,393.73,0,0,13518.03,13321.16
2026-03-01,C0145,R02,Mid-Market,Business,13518.03,0,0,0,0,13518.03,13518.03
2026-04-01,C0145,R02,Mid-Market,Business,13518.03,0,0,0,0,13518.03,13518.03
2026-05-01,C0145,R02,Mid-Market,Business,13518.03,0,0,0,0,13518.03,13518.03
2026-06-01,C0145,R02,Mid-Market,Business,13518.03,0,0,0,0,13518.03,13518.03
2023-01-01,C0146,R01,SMB,Core,3371.3,0,0,0,0,3371.3,3371.3
2023-02-01,C0146,R01,SMB,Core,3371.3,0,0,0,0,3371.3,3371.3
2023-03-01,C0146,R01,SMB,Core,3371.3,0,0,0,0,3371.3,3371.3
2023-04-01,C0146,R01,SMB,Core,3371.3,0,0,0,0,3371.3,3371.3
2023-05-01,C0146,R01,SMB,Core,3371.3,0,101.14,0,3472.43,0,1685.65
2023-01-01,C0147,R01,Mid-Market,Business,11295.69,0,0,0,0,11295.69,11295.69
2023-02-01,C0147,R01,Mid-Market,Business,11295.69,0,0,0,0,11295.69,11295.69
2023-03-01,C0147,R01,Mid-Market,Business,11295.69,0,0,0,0,11295.69,11295.69
2023-04-01,C0147,R01,Mid-Market,Business,11295.69,0,0,0,0,11295.69,11295.69
2023-05-01,C0147,R01,Mid-Market,Business,11295.69,0,0,0,0,11295.69,11295.69
2023-06-01,C0147,R01,Mid-Market,Business,11295.69,0,0,0,0,11295.69,11295.69
2023-07-01,C0147,R01,Mid-Market,Business,11295.69,0,0,0,0,11295.69,11295.69
2023-08-01,C0147,R01,Mid-Market,Business,11295.69,0,0,0,0,11295.69,11295.69
2023-09-01,C0147,R01,Mid-Market,Business,11295.69,0,0,0,0,11295.69,11295.69
2023-10-01,C0147,R01,Mid-Market,Business,11295.69,0,0,0,0,11295.69,11295.69
2023-11-01,C0147,R01,Mid-Market,Business,11295.69,0,990.88,0,0,12286.57,11791.13
2023-12-01,C0147,R01,Mid-Market,Business,12286.57,0,0,0,0,12286.57,12286.57
2024-01-01,C0147,R01,Mid-Market,Business,12286.57,0,0,0,0,12286.57,12286.57
2024-02-01,C0147,R01,Mid-Market,Business,12286.57,0,0,0,0,12286.57,12286.57
2024-03-01,C0147,R01,Mid-Market,Business,12286.57,0,0,0,0,12286.57,12286.57
2024-04-01,C0147,R01,Mid-Market,Business,12286.57,0,0,0,0,12286.57,12286.57
2024-05-01,C0147,R01,Mid-Market,Business,12286.57,0,0,0,0,12286.57,12286.57
2024-06-01,C0147,R01,Mid-Market,Business,12286.57,0,0,0,0,12286.57,12286.57
2024-07-01,C0147,R01,Mid-Market,Business,12286.57,0,0,0,0,12286.57,12286.57
2024-08-01,C0147,R01,Mid-Market,Business,12286.57,0,0,0,0,12286.57,12286.57
2024-09-01,C0147,R01,Mid-Market,Business,12286.57,0,0,0,0,12286.57,12286.57
2024-10-01,C0147,R01,Mid-Market,Business,12286.57,0,0,0,0,12286.57,12286.57
2024-11-01,C0147,R01,Mid-Market,Business,12286.57,0,1652.58,0,0,13939.15,13112.86
2024-12-01,C0147,R01,Mid-Market,Business,13939.15,0,0,0,0,13939.15,13939.15
2025-01-01,C0147,R01,Mid-Market,Business,13939.15,0,0,0,0,13939.15,13939.15
2025-02-01,C0147,R01,Mid-Market,Business,13939.15,0,0,0,0,13939.15,13939.15
2025-03-01,C0147,R01,Mid-Market,Business,13939.15,0,0,0,0,13939.15,13939.15
2025-04-01,C0147,R01,Mid-Market,Business,13939.15,0,0,0,0,13939.15,13939.15
2025-05-01,C0147,R01,Mid-Market,Business,13939.15,0,0,0,0,13939.15,13939.15
2025-06-01,C0147,R01,Mid-Market,Business,13939.15,0,0,0,0,13939.15,13939.15
2025-07-01,C0147,R01,Mid-Market,Business,13939.15,0,0,0,0,13939.15,13939.15
2025-08-01,C0147,R01,Mid-Market,Business,13939.15,0,0,0,0,13939.15,13939.15
2025-09-01,C0147,R01,Mid-Market,Business,13939.15,0,0,0,0,13939.15,13939.15
2025-10-01,C0147,R01,Mid-Market,Business,13939.15,0,0,0,0,13939.15,13939.15
2025-11-01,C0147,R01,Mid-Market,Business,13939.15,0,810.72,0,0,14749.87,14344.51
2025-12-01,C0147,R01,Mid-Market,Business,14749.87,0,0,0,0,14749.87,14749.87
2026-01-01,C0147,R01,Mid-Market,Business,14749.87,0,0,0,0,14749.87,14749.87
2026-02-01,C0147,R01,Mid-Market,Business,14749.87,0,0,0,0,14749.87,14749.87
2026-03-01,C0147,R01,Mid-Market,Business,14749.87,0,0,0,0,14749.87,14749.87
2026-04-01,C0147,R01,Mid-Market,Business,14749.87,0,0,0,0,14749.87,14749.87
2026-05-01,C0147,R01,Mid-Market,Business,14749.87,0,0,0,0,14749.87,14749.87
2026-06-01,C0147,R01,Mid-Market,Business,14749.87,0,0,0,0,14749.87,14749.87
2023-01-01,C0148,R02,Mid-Market,Business,11362.09,0,0,0,0,11362.09,11362.09
2023-02-01,C0148,R02,Mid-Market,Business,11362.09,0,0,0,0,11362.09,11362.09
2023-03-01,C0148,R02,Mid-Market,Business,11362.09,0,0,0,0,11362.09,11362.09
2023-04-01,C0148,R02,Mid-Market,Business,11362.09,0,0,0,0,11362.09,11362.09
2023-05-01,C0148,R02,Mid-Market,Business,11362.09,0,0,0,0,11362.09,11362.09
2023-06-01,C0148,R02,Mid-Market,Business,11362.09,0,0,0,0,11362.09,11362.09
2023-07-01,C0148,R02,Mid-Market,Business,11362.09,0,0,0,0,11362.09,11362.09
2023-08-01,C0148,R02,Mid-Market,Business,11362.09,0,1237.79,0,0,12599.88,11980.98
2023-09-01,C0148,R02,Mid-Market,Business,12599.88,0,0,0,0,12599.88,12599.88
2023-10-01,C0148,R02,Mid-Market,Business,12599.88,0,0,0,0,12599.88,12599.88
2023-11-01,C0148,R02,Mid-Market,Business,12599.88,0,0,0,0,12599.88,12599.88
2023-12-01,C0148,R02,Mid-Market,Business,12599.88,0,0,0,0,12599.88,12599.88
2024-01-01,C0148,R02,Mid-Market,Business,12599.88,0,0,0,0,12599.88,12599.88
2024-02-01,C0148,R02,Mid-Market,Business,12599.88,0,0,0,0,12599.88,12599.88
2024-03-01,C0148,R02,Mid-Market,Business,12599.88,0,0,0,0,12599.88,12599.88
2024-04-01,C0148,R02,Mid-Market,Business,12599.88,0,0,0,0,12599.88,12599.88
2024-05-01,C0148,R02,Mid-Market,Business,12599.88,0,0,0,0,12599.88,12599.88
2024-06-01,C0148,R02,Mid-Market,Business,12599.88,0,0,0,0,12599.88,12599.88
2024-07-01,C0148,R02,Mid-Market,Business,12599.88,0,0,0,0,12599.88,12599.88
2024-08-01,C0148,R02,Mid-Market,Business,12599.88,0,566.99,0,0,13166.88,12883.38
2024-09-01,C0148,R02,Mid-Market,Business,13166.88,0,0,0,0,13166.88,13166.88
2024-10-01,C0148,R02,Mid-Market,Business,13166.88,0,0,0,0,13166.88,13166.88
2024-11-01,C0148,R02,Mid-Market,Business,13166.88,0,0,0,0,13166.88,13166.88
2024-12-01,C0148,R02,Mid-Market,Business,13166.88,0,0,0,0,13166.88,13166.88
2025-01-01,C0148,R02,Mid-Market,Business,13166.88,0,0,0,0,13166.88,13166.88
2025-02-01,C0148,R02,Mid-Market,Business,13166.88,0,0,0,0,13166.88,13166.88
2025-03-01,C0148,R02,Mid-Market,Business,13166.88,0,0,0,0,13166.88,13166.88
2025-04-01,C0148,R02,Mid-Market,Business,13166.88,0,0,0,0,13166.88,13166.88
2025-05-01,C0148,R02,Mid-Market,Business,13166.88,0,0,0,0,13166.88,13166.88
2025-06-01,C0148,R02,Mid-Market,Business,13166.88,0,0,0,0,13166.88,13166.88
2025-07-01,C0148,R02,Mid-Market,Business,13166.88,0,0,0,0,13166.88,13166.88
2025-08-01,C0148,R02,Mid-Market,Business,13166.88,0,592.51,0,0,13759.38,13463.13
2025-09-01,C0148,R02,Mid-Market,Business,13759.38,0,0,0,0,13759.38,13759.38
2025-10-01,C0148,R02,Mid-Market,Business,13759.38,0,0,0,0,13759.38,13759.38
2025-11-01,C0148,R02,Mid-Market,Business,13759.38,0,0,0,0,13759.38,13759.38
2025-12-01,C0148,R02,Mid-Market,Business,13759.38,0,0,0,0,13759.38,13759.38
2026-01-01,C0148,R02,Mid-Market,Business,13759.38,0,0,0,0,13759.38,13759.38
2026-02-01,C0148,R02,Mid-Market,Business,13759.38,0,0,0,0,13759.38,13759.38
2026-03-01,C0148,R02,Mid-Market,Business,13759.38,0,0,0,0,13759.38,13759.38
2026-04-01,C0148,R02,Mid-Market,Business,13759.38,0,0,0,0,13759.38,13759.38
2026-05-01,C0148,R02,Mid-Market,Business,13759.38,0,0,0,0,13759.38,13759.38
2026-06-01,C0148,R02,Mid-Market,Business,13759.38,0,0,0,0,13759.38,13759.38
2023-01-01,C0149,R01,Enterprise,Enterprise Suite,89352.47,0,0,0,0,89352.47,89352.47
2023-02-01,C0149,R01,Enterprise,Enterprise Suite,89352.47,0,0,0,0,89352.47,89352.47
2023-03-01,C0149,R01,Enterprise,Enterprise Suite,89352.47,0,0,0,0,89352.47,89352.47
2023-04-01,C0149,R01,Enterprise,Enterprise Suite,89352.47,0,0,0,0,89352.47,89352.47
2023-05-01,C0149,R01,Enterprise,Enterprise Suite,89352.47,0,0,0,0,89352.47,89352.47
2023-06-01,C0149,R01,Enterprise,Enterprise Suite,89352.47,0,0,0,0,89352.47,89352.47
2023-07-01,C0149,R01,Enterprise,Enterprise Suite,89352.47,0,0,0,0,89352.47,89352.47
2023-08-01,C0149,R01,Enterprise,Enterprise Suite,89352.47,0,0,0,0,89352.47,89352.47
2023-09-01,C0149,R01,Enterprise,Enterprise Suite,89352.47,0,0,0,0,89352.47,89352.47
2023-10-01,C0149,R01,Enterprise,Enterprise Suite,89352.47,0,0,0,0,89352.47,89352.47
2023-11-01,C0149,R01,Enterprise,Enterprise Suite,89352.47,0,0,0,0,89352.47,89352.47
2023-12-01,C0149,R01,Enterprise,Enterprise Suite,89352.47,0,10648.8,0,0,100001.26,94676.86
2024-01-01,C0149,R01,Enterprise,Enterprise Suite,100001.26,0,0,0,0,100001.26,100001.26
2024-02-01,C0149,R01,Enterprise,Enterprise Suite,100001.26,0,0,0,0,100001.26,100001.26
2024-03-01,C0149,R01,Enterprise,Enterprise Suite,100001.26,0,0,0,0,100001.26,100001.26
2024-04-01,C0149,R01,Enterprise,Enterprise Suite,100001.26,0,0,0,0,100001.26,100001.26
2024-05-01,C0149,R01,Enterprise,Enterprise Suite,100001.26,0,0,0,0,100001.26,100001.26
2024-06-01,C0149,R01,Enterprise,Enterprise Suite,100001.26,0,0,0,0,100001.26,100001.26
2024-07-01,C0149,R01,Enterprise,Enterprise Suite,100001.26,0,0,0,0,100001.26,100001.26
2024-08-01,C0149,R01,Enterprise,Enterprise Suite,100001.26,0,0,0,0,100001.26,100001.26
2024-09-01,C0149,R01,Enterprise,Enterprise Suite,100001.26,0,0,0,0,100001.26,100001.26
2024-10-01,C0149,R01,Enterprise,Enterprise Suite,100001.26,0,0,0,0,100001.26,100001.26
2024-11-01,C0149,R01,Enterprise,Enterprise Suite,100001.26,0,0,0,0,100001.26,100001.26
2024-12-01,C0149,R01,Enterprise,Enterprise Suite,100001.26,0,3000.04,0,0,103001.3,101501.28
2025-01-01,C0149,R01,Enterprise,Enterprise Suite,103001.3,0,0,0,0,103001.3,103001.3
2025-02-01,C0149,R01,Enterprise,Enterprise Suite,103001.3,0,0,0,0,103001.3,103001.3
2025-03-01,C0149,R01,Enterprise,Enterprise Suite,103001.3,0,0,0,0,103001.3,103001.3
2025-04-01,C0149,R01,Enterprise,Enterprise Suite,103001.3,0,0,0,0,103001.3,103001.3
2025-05-01,C0149,R01,Enterprise,Enterprise Suite,103001.3,0,0,0,0,103001.3,103001.3
2025-06-01,C0149,R01,Enterprise,Enterprise Suite,103001.3,0,0,0,0,103001.3,103001.3
2025-07-01,C0149,R01,Enterprise,Enterprise Suite,103001.3,0,0,0,0,103001.3,103001.3
2025-08-01,C0149,R01,Enterprise,Enterprise Suite,103001.3,0,0,0,0,103001.3,103001.3
2025-09-01,C0149,R01,Enterprise,Enterprise Suite,103001.3,0,0,0,0,103001.3,103001.3
2025-10-01,C0149,R01,Enterprise,Enterprise Suite,103001.3,0,0,0,0,103001.3,103001.3
2025-11-01,C0149,R01,Enterprise,Enterprise Suite,103001.3,0,0,0,0,103001.3,103001.3
